year,month,day,hour,solarenergy
2021,10,19,11,21.8
2021,10,19,12,155.0
2021,10,19,13,70.3
2021,10,19,14,132.3
2021,10,19,15,26.3
2021,10,19,16,154.8
2021,10,19,17,61.9
2021,10,19,18,31.9
2021,10,19,19,212.4
2021,10,19,20,100.0
2021,10,19,21,117.7
2021,10,19,22,68.4
2021,10,19,23,27.3
2021,10,20,0,66.0
2021,10,20,1,96.8
2021,10,20,2,82.8
2021,10,20,3,28.7
2021,10,20,4,61.9
2021,10,20,5,29.3
2021,10,20,6,173.0
2021,10,20,7,158.4
2021,10,20,8,104.1
2021,10,20,9,52.0
2021,10,20,10,24.6
2021,10,20,11,29.4
2021,10,20,12,32.4
2021,10,20,13,104.2
2021,10,20,14,56.1
2021,10,20,15,32.5
2021,10,20,16,104.6
2021,10,20,17,132.6
2021,10,20,18,31.1
2021,10,20,19,205.0
2021,10,20,20,155.4
2021,10,20,21,95.3
2021,10,20,22,9.4
2021,10,20,23,43.3
2021,10,21,0,50.2
2021,10,21,1,131.3
2021,10,21,2,29.7
2021,10,21,3,68.0
2021,10,21,4,131.6
2021,10,21,5,66.9
2021,10,21,6,11.0
2021,10,21,7,11.4
2021,10,21,8,85.3
2021,10,21,9,132.9
2021,10,21,10,55.1
2021,10,21,11,44.3
2021,10,21,12,31.7
2021,10,21,13,25.8
2021,10,21,14,40.3
2021,10,21,15,102.6
2021,10,21,16,72.4
2021,10,21,17,22.6
2021,10,21,18,45.2
2021,10,21,19,135.7
2021,10,21,20,5.7
2021,10,21,21,55.5
2021,10,21,22,40.8
2021,10,21,23,15.1
2021,10,22,0,104.3
2021,10,22,1,51.8
2021,10,22,2,81.7
2021,10,22,3,130.6
2021,10,22,4,104.2
2021,10,22,5,60.3
2021,10,22,6,202.3
2021,10,22,7,70.8
2021,10,22,8,23.6
2021,10,22,9,37.1
2021,10,22,10,215.4
2021,10,22,11,179.6
2021,10,22,12,29.0
2021,10,22,13,107.8
2021,10,22,14,24.3
2021,10,22,15,219.5
2021,10,22,16,41.9
2021,10,22,17,90.0
2021,10,22,18,62.5
2021,10,22,19,71.1
2021,10,22,20,53.3
2021,10,22,21,54.7
2021,10,22,22,96.3
2021,10,22,23,156.0
2021,10,23,0,107.2
2021,10,23,1,104.0
2021,10,23,2,52.3
2021,10,23,3,192.7
2021,10,23,4,34.7
2021,10,23,5,98.1
2021,10,23,6,18.8
2021,10,23,7,112.2
2021,10,23,8,18.6
2021,10,23,9,118.7
2021,10,23,10,92.7
2021,10,23,11,58.7
2021,10,23,12,23.1
2021,10,23,13,32.6
2021,10,23,14,91.2
2021,10,23,15,30.0
2021,10,23,16,87.6
2021,10,23,17,209.7
2021,10,23,18,51.9
2021,10,23,19,182.9
2021,10,23,20,171.5
2021,10,23,21,178.8
2021,10,23,22,101.8
2021,10,23,23,83.0
2021,10,24,0,31.7
2021,10,24,1,206.5
2021,10,24,2,43.9
2021,10,24,3,41.7
2021,10,24,4,145.6
2021,10,24,5,20.3
2021,10,24,6,196.9
2021,10,24,7,102.0
2021,10,24,8,108.7
2021,10,24,9,97.1
2021,10,24,10,116.1
2021,10,24,11,24.2
2021,10,24,12,51.8
2021,10,24,13,186.4
2021,10,24,14,179.5
2021,10,24,15,7.0
2021,10,24,16,24.0
2021,10,24,17,54.3
2021,10,24,18,54.6
2021,10,24,19,77.4
2021,10,24,20,39.6
2021,10,24,21,48.7
2021,10,24,22,16.7
2021,10,24,23,31.2
2021,10,25,0,195.9
2021,10,25,1,143.2
2021,10,25,2,14.7
2021,10,25,3,88.6
2021,10,25,4,149.7
2021,10,25,5,34.8
2021,10,25,6,25.7
2021,10,25,7,60.0
2021,10,25,8,68.2
2021,10,25,9,100.7
2021,10,25,10,197.1
2021,10,25,11,67.0
2021,10,25,12,24.4
2021,10,25,13,12.6
2021,10,25,14,43.3
2021,10,25,15,49.2
2021,10,25,16,17.9
2021,10,25,17,57.9
2021,10,25,18,117.3
2021,10,25,19,60.1
2021,10,25,20,95.8
2021,10,25,21,118.0
2021,10,25,22,127.5
2021,10,25,23,146.5
2021,10,26,0,21.5
2021,10,26,1,136.1
2021,10,26,2,81.5
2021,10,26,3,61.3
2021,10,26,4,89.2
2021,10,26,5,41.8
2021,10,26,6,28.0
2021,10,26,7,105.3
2021,10,26,8,135.6
2021,10,26,9,207.6
2021,10,26,10,20.1
2021,10,26,11,102.5
2021,10,26,12,98.1
2021,10,26,13,65.4
2021,10,26,14,124.9
2021,10,26,15,48.1
2021,10,26,16,47.3
2021,10,26,17,51.3
2021,10,26,18,24.5
2021,10,26,19,52.0
2021,10,26,20,68.0
2021,10,26,21,54.5
2021,10,26,22,94.7
2021,10,26,23,79.3
2021,10,27,0,22.4
2021,10,27,1,39.5
2021,10,27,2,76.7
2021,10,27,3,151.1
2021,10,27,4,19.4
2021,10,27,5,29.6
2021,10,27,6,45.4
2021,10,27,7,156.2
2021,10,27,8,70.4
2021,10,27,9,94.5
2021,10,27,10,28.4
2021,10,27,11,49.0
2021,10,27,12,122.0
2021,10,27,13,27.5
2021,10,27,14,237.4
2021,10,27,15,22.6
2021,10,27,16,18.0
2021,10,27,17,36.4
2021,10,27,18,106.5
2021,10,27,19,46.9
2021,10,27,20,70.9
2021,10,27,21,66.4
2021,10,27,22,69.8
2021,10,27,23,158.5
2021,10,28,0,85.3
2021,10,28,1,166.3
2021,10,28,2,56.7
2021,10,28,3,59.0
2021,10,28,4,112.4
2021,10,28,5,119.7
2021,10,28,6,161.3
2021,10,28,7,59.3
2021,10,28,8,93.4
2021,10,28,9,21.5
2021,10,28,10,66.1
2021,10,28,11,147.5
2021,10,28,12,20.0
2021,10,28,13,64.3
2021,10,28,14,10.0
2021,10,28,15,105.5
2021,10,28,16,64.7
2021,10,28,17,73.2
2021,10,28,18,42.0
2021,10,28,19,16.4
2021,10,28,20,176.8
2021,10,28,21,44.4
2021,10,28,22,47.7
2021,10,28,23,40.0
2021,10,29,0,62.6
2021,10,29,1,30.0
2021,10,29,2,76.8
2021,10,29,3,101.8
2021,10,29,4,44.5
2021,10,29,5,188.7
2021,10,29,6,122.9
2021,10,29,7,20.3
2021,10,29,8,144.2
2021,10,29,9,203.2
2021,10,29,10,165.3
2021,10,29,11,31.1
2021,10,29,12,67.0
2021,10,29,13,39.1
2021,10,29,14,133.4
2021,10,29,15,31.2
2021,10,29,16,25.3
2021,10,29,17,60.9
2021,10,29,18,165.0
2021,10,29,19,86.0
2021,10,29,20,75.1
2021,10,29,21,215.4
2021,10,29,22,187.1
2021,10,29,23,38.4
2021,10,30,0,8.0
2021,10,30,1,104.1
2021,10,30,2,101.3
2021,10,30,3,39.0
2021,10,30,4,102.7
2021,10,30,5,6.4
2021,10,30,6,53.2
2021,10,30,7,72.6
2021,10,30,8,30.7
2021,10,30,9,43.7
2021,10,30,10,92.0
2021,10,30,11,202.5
2021,10,30,12,161.6
2021,10,30,13,155.2
2021,10,30,14,28.0
2021,10,30,15,168.9
2021,10,30,16,239.8
2021,10,30,17,53.1
2021,10,30,18,17.5
2021,10,30,19,141.2
2021,10,30,20,109.7
2021,10,30,21,51.0
2021,10,30,22,107.7
2021,10,30,23,48.3
2021,10,31,0,145.9
2021,10,31,1,171.1
2021,10,31,2,58.2
2021,10,31,3,31.4
2021,10,31,4,71.7
2021,10,31,5,160.0
2021,10,31,6,55.7
2021,10,31,7,29.8
2021,10,31,8,43.0
2021,10,31,9,32.2
2021,10,31,10,130.4
2021,10,31,11,112.2
2021,10,31,12,196.7
2021,10,31,13,78.1
2021,10,31,14,14.6
2021,10,31,15,74.1
2021,10,31,16,44.7
2021,10,31,17,89.2
2021,10,31,18,195.0
2021,10,31,19,152.0
2021,10,31,20,107.2
2021,10,31,21,145.4
2021,10,31,22,74.6
2021,10,31,23,70.8
2021,11,1,0,15.6
2021,11,1,1,46.7
2021,11,1,2,84.7
2021,11,1,3,62.2
2021,11,1,4,180.1
2021,11,1,5,71.4
2021,11,1,6,32.0
2021,11,1,7,235.5
2021,11,1,8,139.6
2021,11,1,9,20.8
2021,11,1,10,69.0
2021,11,1,11,40.5
2021,11,1,12,43.6
2021,11,1,13,35.6
2021,11,1,14,214.3
2021,11,1,15,34.2
2021,11,1,16,46.4
2021,11,1,17,96.4
2021,11,1,18,38.4
2021,11,1,19,27.3
2021,11,1,20,56.9
2021,11,1,21,82.7
2021,11,1,22,29.2
2021,11,1,23,105.4
2021,11,2,0,10.8
2021,11,2,1,48.2
2021,11,2,2,80.1
2021,11,2,3,13.5
2021,11,2,4,44.9
2021,11,2,5,48.9
2021,11,2,6,161.8
2021,11,2,7,68.1
2021,11,2,8,163.5
2021,11,2,9,202.8
2021,11,2,10,20.1
2021,11,2,11,61.8
2021,11,2,12,58.1
2021,11,2,13,162.6
2021,11,2,14,44.3
2021,11,2,15,52.0
2021,11,2,16,112.7
2021,11,2,17,137.0
2021,11,2,18,122.7
2021,11,2,19,54.1
2021,11,2,20,18.6
2021,11,2,21,158.3
2021,11,2,22,61.9
2021,11,2,23,61.1
2021,11,3,0,79.5
2021,11,3,1,103.7
2021,11,3,2,80.3
2021,11,3,3,57.8
2021,11,3,4,22.2
2021,11,3,5,20.5
2021,11,3,6,77.5
2021,11,3,7,58.2
2021,11,3,8,49.4
2021,11,3,9,48.5
2021,11,3,10,136.5
2021,11,3,11,30.5
2021,11,3,12,126.7
2021,11,3,13,196.3
2021,11,3,14,48.4
2021,11,3,15,204.5
2021,11,3,16,163.5
2021,11,3,17,87.4
2021,11,3,18,45.8
2021,11,3,19,79.0
2021,11,3,20,90.7
2021,11,3,21,46.7
2021,11,3,22,124.7
2021,11,3,23,117.9
2021,11,4,0,19.7
2021,11,4,1,28.4
2021,11,4,2,38.7
2021,11,4,3,30.1
2021,11,4,4,54.2
2021,11,4,5,59.8
2021,11,4,6,77.5
2021,11,4,7,13.4
2021,11,4,8,14.2
2021,11,4,9,26.4
2021,11,4,10,115.0
2021,11,4,11,23.5
2021,11,4,12,92.0
2021,11,4,13,12.9
2021,11,4,14,49.1
2021,11,4,15,117.4
2021,11,4,16,22.4
2021,11,4,17,99.7
2021,11,4,18,87.6
2021,11,4,19,95.2
2021,11,4,20,13.6
2021,11,4,21,17.3
2021,11,4,22,81.8
2021,11,4,23,69.1
2021,11,5,0,181.8
2021,11,5,1,106.6
2021,11,5,2,99.9
2021,11,5,3,45.0
2021,11,5,4,29.0
2021,11,5,5,16.5
2021,11,5,6,132.6
2021,11,5,7,134.4
2021,11,5,8,57.2
2021,11,5,9,67.4
2021,11,5,10,63.9
2021,11,5,11,87.1
2021,11,5,12,39.5
2021,11,5,13,59.0
2021,11,5,14,96.7
2021,11,5,15,111.6
2021,11,5,16,23.8
2021,11,5,17,144.6
2021,11,5,18,40.1
2021,11,5,19,93.0
2021,11,5,20,32.5
2021,11,5,21,95.5
2021,11,5,22,189.0
2021,11,5,23,17.8
2021,11,6,0,56.4
2021,11,6,1,146.4
2021,11,6,2,107.2
2021,11,6,3,72.3
2021,11,6,4,16.0
2021,11,6,5,53.1
2021,11,6,6,17.1
2021,11,6,7,138.8
2021,11,6,8,95.5
2021,11,6,9,124.6
2021,11,6,10,36.1
2021,11,6,11,86.3
2021,11,6,12,47.1
2021,11,6,13,79.1
2021,11,6,14,116.2
2021,11,6,15,70.6
2021,11,6,16,67.9
2021,11,6,17,121.8
2021,11,6,18,99.2
2021,11,6,19,66.5
2021,11,6,20,197.8
2021,11,6,21,76.8
2021,11,6,22,65.9
2021,11,6,23,132.8
2021,11,7,0,21.7
2021,11,7,1,137.4
2021,11,7,2,70.0
2021,11,7,3,28.9
2021,11,7,4,47.9
2021,11,7,5,99.6
2021,11,7,6,103.5
2021,11,7,7,54.3
2021,11,7,8,39.5
2021,11,7,9,165.4
2021,11,7,10,29.4
2021,11,7,11,111.5
2021,11,7,12,118.4
2021,11,7,13,58.6
2021,11,7,14,32.9
2021,11,7,15,19.6
2021,11,7,16,78.3
2021,11,7,17,108.5
2021,11,7,18,70.6
2021,11,7,19,58.5
2021,11,7,20,38.1
2021,11,7,21,6.7
2021,11,7,22,65.7
2021,11,7,23,49.3
2021,11,8,0,175.0
2021,11,8,1,25.9
2021,11,8,2,32.6
2021,11,8,3,43.0
2021,11,8,4,12.5
2021,11,8,5,54.2
2021,11,8,6,66.7
2021,11,8,7,65.4
2021,11,8,8,79.9
2021,11,8,9,95.2
2021,11,8,10,133.8
2021,11,8,11,46.1
2021,11,8,12,134.5
2021,11,8,13,141.4
2021,11,8,14,47.9
2021,11,8,15,54.8
2021,11,8,16,30.6
2021,11,8,17,110.4
2021,11,8,18,109.7
2021,11,8,19,171.7
2021,11,8,20,151.7
2021,11,8,21,97.4
2021,11,8,22,39.3
2021,11,8,23,88.7
2021,11,9,0,45.9
2021,11,9,1,43.3
2021,11,9,2,19.4
2021,11,9,3,80.1
2021,11,9,4,37.3
2021,11,9,5,89.8
2021,11,9,6,121.7
2021,11,9,7,24.6
2021,11,9,8,48.0
2021,11,9,9,25.0
2021,11,9,10,94.9
2021,11,9,11,98.9
2021,11,9,12,77.2
2021,11,9,13,54.9
2021,11,9,14,30.5
2021,11,9,15,183.0
2021,11,9,16,114.0
2021,11,9,17,12.6
2021,11,9,18,99.5
2021,11,9,19,137.6
2021,11,9,20,83.6
2021,11,9,21,58.6
2021,11,9,22,63.5
2021,11,9,23,61.7
2021,11,10,0,75.0
2021,11,10,1,24.9
2021,11,10,2,60.9
2021,11,10,3,104.1
2021,11,10,4,73.5
2021,11,10,5,83.3
2021,11,10,6,45.6
2021,11,10,7,82.1
2021,11,10,8,85.7
2021,11,10,9,123.3
2021,11,10,10,34.4
2021,11,10,11,133.2
2021,11,10,12,116.8
2021,11,10,13,64.4
2021,11,10,14,74.5
2021,11,10,15,129.6
2021,11,10,16,129.5
2021,11,10,17,93.0
2021,11,10,18,22.3
2021,11,10,19,129.0
2021,11,10,20,141.0
2021,11,10,21,73.3
2021,11,10,22,10.1
2021,11,10,23,155.5
2021,11,11,0,51.4
2021,11,11,1,86.3
2021,11,11,2,38.4
2021,11,11,3,37.1
2021,11,11,4,66.9
2021,11,11,5,39.8
2021,11,11,6,50.7
2021,11,11,7,118.2
2021,11,11,8,87.9
2021,11,11,9,16.4
2021,11,11,10,30.8
2021,11,11,11,197.3
2021,11,11,12,92.6
2021,11,11,13,21.5
2021,11,11,14,108.9
2021,11,11,15,210.8
2021,11,11,16,12.1
2021,11,11,17,20.1
2021,11,11,18,72.3
2021,11,11,19,51.2
2021,11,11,20,122.5
2021,11,11,21,178.2
2021,11,11,22,47.8
2021,11,11,23,141.9
2021,11,12,0,73.5
2021,11,12,1,89.9
2021,11,12,2,17.3
2021,11,12,3,58.3
2021,11,12,4,31.1
2021,11,12,5,93.8
2021,11,12,6,24.7
2021,11,12,7,77.5
2021,11,12,8,75.7
2021,11,12,9,66.5
2021,11,12,10,87.6
2021,11,12,11,61.3
2021,11,12,12,69.1
2021,11,12,13,73.0
2021,11,12,14,56.1
2021,11,12,15,159.8
2021,11,12,16,148.3
2021,11,12,17,51.9
2021,11,12,18,31.8
2021,11,12,19,33.4
2021,11,12,20,203.8
2021,11,12,21,92.1
2021,11,12,22,73.0
2021,11,12,23,215.9
2021,11,13,0,67.9
2021,11,13,1,85.6
2021,11,13,2,113.9
2021,11,13,3,69.9
2021,11,13,4,226.0
2021,11,13,5,100.4
2021,11,13,6,97.5
2021,11,13,7,19.0
2021,11,13,8,46.5
2021,11,13,9,118.4
2021,11,13,10,34.8
2021,11,13,11,94.9
2021,11,13,12,32.0
2021,11,13,13,41.7
2021,11,13,14,116.4
2021,11,13,15,60.4
2021,11,13,16,63.2
2021,11,13,17,25.9
2021,11,13,18,192.1
2021,11,13,19,131.6
2021,11,13,20,82.7
2021,11,13,21,141.7
2021,11,13,22,69.0
2021,11,13,23,47.9
2021,11,14,0,28.4
2021,11,14,1,14.0
2021,11,14,2,53.6
2021,11,14,3,29.9
2021,11,14,4,138.5
2021,11,14,5,36.0
2021,11,14,6,94.5
2021,11,14,7,53.0
2021,11,14,8,96.1
2021,11,14,9,38.7
2021,11,14,10,51.6
2021,11,14,11,61.4
2021,11,14,12,106.6
2021,11,14,13,58.3
2021,11,14,14,170.2
2021,11,14,15,113.8
2021,11,14,16,56.2
2021,11,14,17,55.8
2021,11,14,18,87.8
2021,11,14,19,127.8
2021,11,14,20,125.5
2021,11,14,21,144.9
2021,11,14,22,60.1
2021,11,14,23,20.7
2021,11,15,0,44.5
2021,11,15,1,131.1
2021,11,15,2,114.1
2021,11,15,3,116.5
2021,11,15,4,42.7
2021,11,15,5,132.9
2021,11,15,6,27.6
2021,11,15,7,39.4
2021,11,15,8,141.1
2021,11,15,9,49.6
2021,11,15,10,62.5
2021,11,15,11,84.3
2021,11,15,12,42.7
2021,11,15,13,49.1
2021,11,15,14,191.7
2021,11,15,15,34.1
2021,11,15,16,110.5
2021,11,15,17,106.0
2021,11,15,18,12.4
2021,11,15,19,189.2
2021,11,15,20,88.0
2021,11,15,21,92.7
2021,11,15,22,81.8
2021,11,15,23,28.2
2021,11,16,0,98.0
2021,11,16,1,216.8
2021,11,16,2,20.7
2021,11,16,3,57.3
2021,11,16,4,90.8
2021,11,16,5,62.6
2021,11,16,6,136.4
2021,11,16,7,90.1
2021,11,16,8,123.2
2021,11,16,9,27.4
2021,11,16,10,123.9
2021,11,16,11,152.6
2021,11,16,12,152.7
2021,11,16,13,52.1
2021,11,16,14,65.9
2021,11,16,15,49.2
2021,11,16,16,54.7
2021,11,16,17,53.5
2021,11,16,18,128.6
2021,11,16,19,34.0
2021,11,16,20,22.6
2021,11,16,21,24.2
2021,11,16,22,113.5
2021,11,16,23,174.3
2021,11,17,0,47.3
2021,11,17,1,47.3
2021,11,17,2,37.2
2021,11,17,3,101.8
2021,11,17,4,160.4
2021,11,17,5,94.3
2021,11,17,6,132.0
2021,11,17,7,58.4
2021,11,17,8,13.4
2021,11,17,9,79.4
2021,11,17,10,74.3
2021,11,17,11,15.8
2021,11,17,12,152.4
2021,11,17,13,123.4
2021,11,17,14,119.9
2021,11,17,15,152.1
2021,11,17,16,115.6
2021,11,17,17,132.5
2021,11,17,18,68.4
2021,11,17,19,69.0
2021,11,17,20,68.8
2021,11,17,21,92.7
2021,11,17,22,51.7
2021,11,17,23,69.6
2021,11,18,0,35.7
2021,11,18,1,9.8
2021,11,18,2,114.5
2021,11,18,3,78.8
2021,11,18,4,65.3
2021,11,18,5,61.9
2021,11,18,6,29.5
2021,11,18,7,215.0
2021,11,18,8,80.0
2021,11,18,9,36.8
2021,11,18,10,16.4
2021,11,18,11,179.7
2021,11,18,12,132.1
2021,11,18,13,17.0
2021,11,18,14,150.6
2021,11,18,15,20.1
2021,11,18,16,62.9
2021,11,18,17,191.4
2021,11,18,18,114.9
2021,11,18,19,67.6
2021,11,18,20,147.3
2021,11,18,21,26.1
2021,11,18,22,22.3
2021,11,18,23,26.7
2021,11,19,0,168.6
2021,11,19,1,58.9
2021,11,19,2,23.0
2021,11,19,3,82.2
2021,11,19,4,39.4
2021,11,19,5,112.8
2021,11,19,6,28.4
2021,11,19,7,49.8
2021,11,19,8,123.0
2021,11,19,9,65.6
2021,11,19,10,109.7
2021,11,19,11,138.9
2021,11,19,12,80.2
2021,11,19,13,127.4
2021,11,19,14,110.7
2021,11,19,15,148.0
2021,11,19,16,107.2
2021,11,19,17,38.3
2021,11,19,18,122.6
2021,11,19,19,68.2
2021,11,19,20,24.4
2021,11,19,21,54.7
2021,11,19,22,34.4
2021,11,19,23,18.1
2021,11,20,0,74.9
2021,11,20,1,106.9
2021,11,20,2,61.0
2021,11,20,3,127.7
2021,11,20,4,63.9
2021,11,20,5,98.4
2021,11,20,6,93.3
2021,11,20,7,54.3
2021,11,20,8,84.0
2021,11,20,9,108.0
2021,11,20,10,106.3
2021,11,20,11,141.0
2021,11,20,12,56.4
2021,11,20,13,29.9
2021,11,20,14,20.4
2021,11,20,15,44.4
2021,11,20,16,106.4
2021,11,20,17,188.1
2021,11,20,18,14.5
2021,11,20,19,163.7
2021,11,20,20,91.8
2021,11,20,21,51.9
2021,11,20,22,98.8
2021,11,20,23,32.0
2021,11,21,0,43.6
2021,11,21,1,132.7
2021,11,21,2,97.0
2021,11,21,3,60.1
2021,11,21,4,110.6
2021,11,21,5,136.0
2021,11,21,6,34.1
2021,11,21,7,94.1
2021,11,21,8,65.5
2021,11,21,9,27.8
2021,11,21,10,21.6
2021,11,21,11,123.1
2021,11,21,12,36.4
2021,11,21,13,114.5
2021,11,21,14,106.1
2021,11,21,15,174.8
2021,11,21,16,90.3
2021,11,21,17,31.6
2021,11,21,18,58.9
2021,11,21,19,57.9
2021,11,21,20,38.9
2021,11,21,21,154.4
2021,11,21,22,38.9
2021,11,21,23,47.4
2021,11,22,0,41.1
2021,11,22,1,93.7
2021,11,22,2,106.5
2021,11,22,3,70.7
2021,11,22,4,89.5
2021,11,22,5,124.0
2021,11,22,6,75.9
2021,11,22,7,67.5
2021,11,22,8,187.9
2021,11,22,9,16.3
2021,11,22,10,75.8
2021,11,22,11,96.9
2021,11,22,12,45.7
2021,11,22,13,39.1
2021,11,22,14,30.8
2021,11,22,15,57.3
2021,11,22,16,88.1
2021,11,22,17,34.5
2021,11,22,18,34.0
2021,11,22,19,19.3
2021,11,22,20,73.2
2021,11,22,21,27.6
2021,11,22,22,55.5
2021,11,22,23,86.9
2021,11,23,0,66.9
2021,11,23,1,186.0
2021,11,23,2,25.6
2021,11,23,3,123.1
2021,11,23,4,138.6
2021,11,23,5,32.4
2021,11,23,6,42.1
2021,11,23,7,42.1
2021,11,23,8,13.3
2021,11,23,9,131.6
2021,11,23,10,25.4
2021,11,23,11,84.8
2021,11,23,12,12.8
2021,11,23,13,106.2
2021,11,23,14,85.6
2021,11,23,15,106.0
2021,11,23,16,77.9
2021,11,23,17,46.7
2021,11,23,18,213.7
2021,11,23,19,24.1
2021,11,23,20,99.8
2021,11,23,21,26.7
2021,11,23,22,129.7
2021,11,23,23,9.4
2021,11,24,0,29.3
2021,11,24,1,79.1
2021,11,24,2,23.5
2021,11,24,3,240.7
2021,11,24,4,174.0
2021,11,24,5,224.6
2021,11,24,6,39.5
2021,11,24,7,122.0
2021,11,24,8,12.8
2021,11,24,9,36.2
2021,11,24,10,48.4
2021,11,24,11,27.9
2021,11,24,12,37.2
2021,11,24,13,40.7
2021,11,24,14,61.1
2021,11,24,15,99.5
2021,11,24,16,118.6
2021,11,24,17,195.2
2021,11,24,18,141.6
2021,11,24,19,36.3
2021,11,24,20,155.9
2021,11,24,21,29.3
2021,11,24,22,19.4
2021,11,24,23,47.4
2021,11,25,0,107.6
2021,11,25,1,213.7
2021,11,25,2,101.8
2021,11,25,3,48.0
2021,11,25,4,10.3
2021,11,25,5,38.8
2021,11,25,6,92.1
2021,11,25,7,173.9
2021,11,25,8,172.3
2021,11,25,9,41.2
2021,11,25,10,96.4
2021,11,25,11,110.0
2021,11,25,12,122.5
2021,11,25,13,58.3
2021,11,25,14,22.5
2021,11,25,15,120.8
2021,11,25,16,39.5
2021,11,25,17,46.0
2021,11,25,18,65.4
2021,11,25,19,74.5
2021,11,25,20,153.7
2021,11,25,21,56.8
2021,11,25,22,159.1
2021,11,25,23,39.2
2021,11,26,0,100.3
2021,11,26,1,59.8
2021,11,26,2,176.1
2021,11,26,3,165.4
2021,11,26,4,96.4
2021,11,26,5,126.9
2021,11,26,6,30.0
2021,11,26,7,203.2
2021,11,26,8,52.9
2021,11,26,9,90.6
2021,11,26,10,68.8
2021,11,26,11,34.9
2021,11,26,12,78.3
2021,11,26,13,131.9
2021,11,26,14,43.5
2021,11,26,15,109.1
2021,11,26,16,50.4
2021,11,26,17,106.9
2021,11,26,18,81.8
2021,11,26,19,8.2
2021,11,26,20,64.8
2021,11,26,21,19.8
2021,11,26,22,31.9
2021,11,26,23,64.9
2021,11,27,0,212.6
2021,11,27,1,125.7
2021,11,27,2,97.4
2021,11,27,3,31.5
2021,11,27,4,61.8
2021,11,27,5,50.7
2021,11,27,6,66.1
2021,11,27,7,42.2
2021,11,27,8,39.0
2021,11,27,9,94.5
2021,11,27,10,13.1
2021,11,27,11,145.9
2021,11,27,12,29.1
2021,11,27,13,41.0
2021,11,27,14,20.8
2021,11,27,15,155.9
2021,11,27,16,40.0
2021,11,27,17,74.5
2021,11,27,18,119.2
2021,11,27,19,82.9
2021,11,27,20,171.7
2021,11,27,21,90.3
2021,11,27,22,65.9
2021,11,27,23,25.9
2021,11,28,0,91.8
2021,11,28,1,107.0
2021,11,28,2,192.8
2021,11,28,3,79.8
2021,11,28,4,206.0
2021,11,28,5,55.4
2021,11,28,6,144.1
2021,11,28,7,104.8
2021,11,28,8,74.2
2021,11,28,9,30.6
2021,11,28,10,19.7
2021,11,28,11,81.7
2021,11,28,12,50.0
2021,11,28,13,33.7
2021,11,28,14,28.9
2021,11,28,15,33.5
2021,11,28,16,18.7
2021,11,28,17,65.4
2021,11,28,18,194.2
2021,11,28,19,69.1
2021,11,28,20,116.1
2021,11,28,21,37.5
2021,11,28,22,63.0
2021,11,28,23,65.1
2021,11,29,0,20.7
2021,11,29,1,149.5
2021,11,29,2,90.2
2021,11,29,3,177.0
2021,11,29,4,141.8
2021,11,29,5,126.2
2021,11,29,6,60.7
2021,11,29,7,115.0
2021,11,29,8,30.9
2021,11,29,9,190.3
2021,11,29,10,107.4
2021,11,29,11,24.2
2021,11,29,12,96.1
2021,11,29,13,65.1
2021,11,29,14,35.3
2021,11,29,15,119.3
2021,11,29,16,10.8
2021,11,29,17,36.0
2021,11,29,18,221.5
2021,11,29,19,136.0
2021,11,29,20,162.2
2021,11,29,21,86.3
2021,11,29,22,13.7
2021,11,29,23,75.7
2021,11,30,0,118.5
2021,11,30,1,34.1
2021,11,30,2,156.4
2021,11,30,3,31.3
2021,11,30,4,105.1
2021,11,30,5,44.4
2021,11,30,6,24.4
2021,11,30,7,26.3
2021,11,30,8,59.8
2021,11,30,9,183.1
2021,11,30,10,45.9
2021,11,30,11,33.4
2021,11,30,12,71.2
2021,11,30,13,65.3
2021,11,30,14,85.5
2021,11,30,15,153.1
2021,11,30,16,170.2
2021,11,30,17,185.6
2021,11,30,18,117.5
2021,11,30,19,58.4
2021,11,30,20,26.5
2021,11,30,21,38.9
2021,11,30,22,93.5
2021,11,30,23,48.6
2021,12,1,0,62.5
2021,12,1,1,12.6
2021,12,1,2,61.0
2021,12,1,3,40.4
2021,12,1,4,11.7
2021,12,1,5,82.1
2021,12,1,6,56.3
2021,12,1,7,1.3
2021,12,1,8,36.8
2021,12,1,9,64.0
2021,12,1,10,5.5
2021,12,1,11,72.2
2021,12,1,12,99.6
2021,12,1,13,7.4
2021,12,1,14,34.8
2021,12,1,15,27.0
2021,12,1,16,22.2
2021,12,1,17,122.3
2021,12,1,18,138.5
2021,12,1,19,126.4
2021,12,1,20,8.3
2021,12,1,21,25.0
2021,12,1,22,6.5
2021,12,1,23,53.3
2021,12,2,0,0.9
2021,12,2,1,86.8
2021,12,2,2,34.2
2021,12,2,3,46.6
2021,12,2,4,20.5
2021,12,2,5,57.9
2021,12,2,6,8.0
2021,12,2,7,3.2
2021,12,2,8,88.4
2021,12,2,9,11.9
2021,12,2,10,54.8
2021,12,2,11,66.9
2021,12,2,12,2.2
2021,12,2,13,21.3
2021,12,2,14,6.9
2021,12,2,15,25.7
2021,12,2,16,27.7
2021,12,2,17,6.1
2021,12,2,18,25.1
2021,12,2,19,92.4
2021,12,2,20,31.3
2021,12,2,21,31.1
2021,12,2,22,25.7
2021,12,2,23,89.5
2021,12,3,0,88.2
2021,12,3,1,66.1
2021,12,3,2,48.0
2021,12,3,3,3.8
2021,12,3,4,11.7
2021,12,3,5,18.6
